Time,Totalcalls,ActiveCalls,RingingCalls
Tue Jul 19 14:18:26 EST 2022,3,3,0
Tue Jul 19 14:18:36 EST 2022,3,3,0
Tue Jul 19 14:18:46 EST 2022,3,3,0
Tue Jul 19 14:18:56 EST 2022,1,1,0
Tue Jul 19 14:19:06 EST 2022,1,1,0
Tue Jul 19 14:19:16 EST 2022,1,1,0
Tue Jul 19 14:19:26 EST 2022,1,1,0
Tue Jul 19 14:19:36 EST 2022,1,1,0
Tue Jul 19 14:19:46 EST 2022,1,1,0
Tue Jul 19 14:19:56 EST 2022,1,1,0
Tue Jul 19 14:20:06 EST 2022,1,1,0
Tue Jul 19 14:20:16 EST 2022,1,1,0
Tue Jul 19 14:20:26 EST 2022,1,1,0
Tue Jul 19 14:20:36 EST 2022,1,1,0
Tue Jul 19 14:20:46 EST 2022,1,1,0
Tue Jul 19 14:20:56 EST 2022,1,1,0
Tue Jul 19 14:21:06 EST 2022,1,1,0
Tue Jul 19 14:21:16 EST 2022,3,1,2
Tue Jul 19 14:21:26 EST 2022,3,1,2
Tue Jul 19 14:21:36 EST 2022,2,0,2
Tue Jul 19 14:21:46 EST 2022,2,1,1
Tue Jul 19 14:21:56 EST 2022,2,1,1
Tue Jul 19 14:22:06 EST 2022,2,2,0
Tue Jul 19 14:22:16 EST 2022,2,2,0
Tue Jul 19 14:22:26 EST 2022,2,2,0
Tue Jul 19 14:22:36 EST 2022,2,2,0
Tue Jul 19 14:22:47 EST 2022,2,2,0
Tue Jul 19 14:22:57 EST 2022,2,2,0
Tue Jul 19 14:23:07 EST 2022,2,2,0
Tue Jul 19 14:23:17 EST 2022,3,2,1
Tue Jul 19 14:23:27 EST 2022,4,4,0
Tue Jul 19 14:23:37 EST 2022,3,3,0
Tue Jul 19 14:23:47 EST 2022,3,3,0
Tue Jul 19 14:23:57 EST 2022,3,3,0
Tue Jul 19 14:24:07 EST 2022,3,3,0
Tue Jul 19 14:24:17 EST 2022,2,2,0
Tue Jul 19 14:24:27 EST 2022,2,2,0
Tue Jul 19 14:24:37 EST 2022,2,2,0
Tue Jul 19 14:24:47 EST 2022,2,2,0
Tue Jul 19 14:24:57 EST 2022,2,2,0
Tue Jul 19 14:25:07 EST 2022,3,2,1
Tue Jul 19 14:25:17 EST 2022,4,3,1
Tue Jul 19 14:25:27 EST 2022,6,4,2
Tue Jul 19 14:25:37 EST 2022,6,4,2
Tue Jul 19 14:25:47 EST 2022,5,5,0
Tue Jul 19 14:25:57 EST 2022,5,5,0
Tue Jul 19 14:26:07 EST 2022,4,4,0
Tue Jul 19 14:26:17 EST 2022,4,4,0
Tue Jul 19 14:26:27 EST 2022,4,4,0
Tue Jul 19 14:26:37 EST 2022,3,3,0
Tue Jul 19 14:26:47 EST 2022,4,3,1
Tue Jul 19 14:26:57 EST 2022,4,4,0
Tue Jul 19 14:27:07 EST 2022,3,2,1
Tue Jul 19 14:27:17 EST 2022,3,3,0
Tue Jul 19 14:27:27 EST 2022,3,3,0
Tue Jul 19 14:27:37 EST 2022,4,4,0
Tue Jul 19 14:27:47 EST 2022,4,4,0
Tue Jul 19 14:27:57 EST 2022,4,3,1
Tue Jul 19 14:28:07 EST 2022,4,4,0
Tue Jul 19 14:28:17 EST 2022,4,4,0
Tue Jul 19 14:28:27 EST 2022,3,3,0
Tue Jul 19 14:28:37 EST 2022,2,2,0
Tue Jul 19 14:28:47 EST 2022,3,2,1
Tue Jul 19 14:28:57 EST 2022,3,2,1
Tue Jul 19 14:29:07 EST 2022,3,3,0
Tue Jul 19 14:29:17 EST 2022,4,3,1
Tue Jul 19 14:29:27 EST 2022,3,3,0
Tue Jul 19 14:29:37 EST 2022,3,3,0
Tue Jul 19 14:29:47 EST 2022,3,3,0
Tue Jul 19 14:29:57 EST 2022,3,3,0
Tue Jul 19 14:30:07 EST 2022,3,3,0
Tue Jul 19 14:30:17 EST 2022,3,3,0
Tue Jul 19 14:30:27 EST 2022,3,3,0
Tue Jul 19 14:30:37 EST 2022,2,2,0
Tue Jul 19 14:30:47 EST 2022,2,2,0
Tue Jul 19 14:30:57 EST 2022,2,2,0
Tue Jul 19 14:31:07 EST 2022,3,2,1
Tue Jul 19 14:31:17 EST 2022,3,2,1
Tue Jul 19 14:31:27 EST 2022,3,2,1
Tue Jul 19 14:31:37 EST 2022,3,3,0
Tue Jul 19 14:31:47 EST 2022,3,3,0
Tue Jul 19 14:31:57 EST 2022,3,3,0
Tue Jul 19 14:32:07 EST 2022,1,1,0
Tue Jul 19 14:32:17 EST 2022,1,1,0
Tue Jul 19 14:32:28 EST 2022,2,1,1
Tue Jul 19 14:32:38 EST 2022,2,1,1
Tue Jul 19 14:32:48 EST 2022,2,2,0
Tue Jul 19 14:32:58 EST 2022,2,2,0
Tue Jul 19 14:33:08 EST 2022,3,3,0
Tue Jul 19 14:33:18 EST 2022,3,3,0
Tue Jul 19 14:33:28 EST 2022,3,3,0
Tue Jul 19 14:33:38 EST 2022,3,3,0
Tue Jul 19 14:33:48 EST 2022,3,3,0
Tue Jul 19 14:33:58 EST 2022,3,3,0
Tue Jul 19 14:34:08 EST 2022,3,3,0
Tue Jul 19 14:34:18 EST 2022,3,3,0
Tue Jul 19 14:34:28 EST 2022,3,3,0
Tue Jul 19 14:34:38 EST 2022,3,3,0
Tue Jul 19 14:34:48 EST 2022,3,3,0
Tue Jul 19 14:34:58 EST 2022,4,3,1
Tue Jul 19 14:35:08 EST 2022,4,3,1
Tue Jul 19 14:35:18 EST 2022,4,3,1
Tue Jul 19 14:35:28 EST 2022,3,3,0
Tue Jul 19 14:35:38 EST 2022,3,3,0
Tue Jul 19 14:35:48 EST 2022,3,3,0
Tue Jul 19 14:35:58 EST 2022,4,3,1
Tue Jul 19 14:36:08 EST 2022,4,4,0
Tue Jul 19 14:36:18 EST 2022,4,4,0
Tue Jul 19 14:36:28 EST 2022,4,4,0
Tue Jul 19 14:36:38 EST 2022,4,4,0
Tue Jul 19 14:36:48 EST 2022,4,4,0
Tue Jul 19 14:36:58 EST 2022,3,3,0
Tue Jul 19 14:37:08 EST 2022,4,4,0
Tue Jul 19 14:37:18 EST 2022,3,3,0
Tue Jul 19 14:37:28 EST 2022,3,3,0
Tue Jul 19 14:37:38 EST 2022,3,3,0
Tue Jul 19 14:37:48 EST 2022,3,3,0
Tue Jul 19 14:37:58 EST 2022,5,4,1
Tue Jul 19 14:38:08 EST 2022,5,4,1
Tue Jul 19 14:38:18 EST 2022,5,4,1
Tue Jul 19 14:38:28 EST 2022,5,5,0
Tue Jul 19 14:38:38 EST 2022,4,4,0
Tue Jul 19 14:38:48 EST 2022,4,4,0
Tue Jul 19 14:38:58 EST 2022,4,4,0
Tue Jul 19 14:39:08 EST 2022,5,4,1
Tue Jul 19 14:39:18 EST 2022,5,4,1
Tue Jul 19 14:39:28 EST 2022,5,4,1
Tue Jul 19 14:39:38 EST 2022,5,5,0
Tue Jul 19 14:39:48 EST 2022,4,4,0
Tue Jul 19 14:39:58 EST 2022,4,4,0
Tue Jul 19 14:40:08 EST 2022,3,3,0
Tue Jul 19 14:40:18 EST 2022,3,3,0
Tue Jul 19 14:40:28 EST 2022,3,3,0
Tue Jul 19 14:40:38 EST 2022,2,2,0
Tue Jul 19 14:40:48 EST 2022,3,2,1
Tue Jul 19 14:40:58 EST 2022,3,3,0
Tue Jul 19 14:41:08 EST 2022,6,5,1
Tue Jul 19 14:41:18 EST 2022,6,5,1
Tue Jul 19 14:41:28 EST 2022,5,5,0
Tue Jul 19 14:41:38 EST 2022,6,6,0
Tue Jul 19 14:41:48 EST 2022,5,5,0
Tue Jul 19 14:41:59 EST 2022,5,5,0
Tue Jul 19 14:42:09 EST 2022,5,5,0
Tue Jul 19 14:42:19 EST 2022,5,5,0
Tue Jul 19 14:42:29 EST 2022,5,5,0
Tue Jul 19 14:42:39 EST 2022,5,5,0
Tue Jul 19 14:42:49 EST 2022,4,4,0
Tue Jul 19 14:42:59 EST 2022,4,4,0
Tue Jul 19 14:43:09 EST 2022,4,4,0
Tue Jul 19 14:43:19 EST 2022,4,4,0
Tue Jul 19 14:43:29 EST 2022,4,4,0
Tue Jul 19 14:43:39 EST 2022,4,4,0
Tue Jul 19 14:43:49 EST 2022,5,5,0
Tue Jul 19 14:43:59 EST 2022,5,5,0
Tue Jul 19 14:44:09 EST 2022,5,5,0
Tue Jul 19 14:44:19 EST 2022,5,5,0
Tue Jul 19 14:44:29 EST 2022,5,5,0
Tue Jul 19 14:44:39 EST 2022,5,5,0
Tue Jul 19 14:44:49 EST 2022,5,5,0
Tue Jul 19 14:44:59 EST 2022,5,5,0
Tue Jul 19 14:45:09 EST 2022,3,2,1
Tue Jul 19 14:45:19 EST 2022,3,2,1
Tue Jul 19 14:45:29 EST 2022,3,3,0
Tue Jul 19 14:45:39 EST 2022,3,3,0
Tue Jul 19 14:45:49 EST 2022,3,3,0
Tue Jul 19 14:45:59 EST 2022,3,3,0
Tue Jul 19 14:46:09 EST 2022,3,3,0
Tue Jul 19 14:46:19 EST 2022,3,3,0
Tue Jul 19 14:46:29 EST 2022,3,3,0
Tue Jul 19 14:46:39 EST 2022,3,3,0
Tue Jul 19 14:46:49 EST 2022,3,3,0
Tue Jul 19 14:46:59 EST 2022,3,3,0
Tue Jul 19 14:47:09 EST 2022,3,3,0
Tue Jul 19 14:47:19 EST 2022,3,3,0
Tue Jul 19 14:47:29 EST 2022,2,2,0
Tue Jul 19 14:47:39 EST 2022,1,1,0
Tue Jul 19 14:47:49 EST 2022,1,1,0
Tue Jul 19 14:47:59 EST 2022,1,1,0
Tue Jul 19 14:48:09 EST 2022,1,1,0
Tue Jul 19 14:48:19 EST 2022,0,0,0
Tue Jul 19 14:48:29 EST 2022,0,0,0
Tue Jul 19 14:48:39 EST 2022,0,0,0
Tue Jul 19 14:48:49 EST 2022,0,0,0
Tue Jul 19 14:48:59 EST 2022,1,0,1
Tue Jul 19 14:49:09 EST 2022,1,0,1
Tue Jul 19 14:49:19 EST 2022,1,0,1
Tue Jul 19 14:49:29 EST 2022,0,0,0
Tue Jul 19 14:49:39 EST 2022,0,0,0
Tue Jul 19 14:49:49 EST 2022,0,0,0
Tue Jul 19 14:49:59 EST 2022,0,0,0
Tue Jul 19 14:50:09 EST 2022,1,1,0
Tue Jul 19 14:50:19 EST 2022,1,1,0
Tue Jul 19 14:50:29 EST 2022,1,1,0
Tue Jul 19 14:50:39 EST 2022,1,1,0
Tue Jul 19 14:50:49 EST 2022,1,1,0
Tue Jul 19 14:50:59 EST 2022,2,1,1
Tue Jul 19 14:51:09 EST 2022,3,3,0
Tue Jul 19 14:51:19 EST 2022,4,4,0
Tue Jul 19 14:51:30 EST 2022,5,4,1
Tue Jul 19 14:51:40 EST 2022,5,4,1
Tue Jul 19 14:51:50 EST 2022,5,4,1
Tue Jul 19 14:52:00 EST 2022,6,5,1
Tue Jul 19 14:52:10 EST 2022,6,5,1
Tue Jul 19 14:52:20 EST 2022,5,4,1
Tue Jul 19 14:52:30 EST 2022,4,4,0
Tue Jul 19 14:52:40 EST 2022,2,2,0
Tue Jul 19 14:52:50 EST 2022,2,2,0
Tue Jul 19 14:53:00 EST 2022,1,1,0
Tue Jul 19 14:53:10 EST 2022,0,0,0
Tue Jul 19 14:53:20 EST 2022,0,0,0
Tue Jul 19 14:53:30 EST 2022,1,0,1
Tue Jul 19 14:53:40 EST 2022,1,0,1
Tue Jul 19 14:53:50 EST 2022,1,0,1
Tue Jul 19 14:54:00 EST 2022,1,0,1
Tue Jul 19 14:54:10 EST 2022,2,0,2
Tue Jul 19 14:54:20 EST 2022,3,2,1
Tue Jul 19 14:54:30 EST 2022,3,2,1
Tue Jul 19 14:54:40 EST 2022,3,3,0
Tue Jul 19 14:54:50 EST 2022,4,3,1
Tue Jul 19 14:55:00 EST 2022,4,3,1
Tue Jul 19 14:55:10 EST 2022,4,1,3
Tue Jul 19 14:55:20 EST 2022,3,2,1
Tue Jul 19 14:55:30 EST 2022,3,3,0
Tue Jul 19 14:55:40 EST 2022,3,3,0
Tue Jul 19 14:55:50 EST 2022,3,3,0
Tue Jul 19 14:56:00 EST 2022,3,3,0
Tue Jul 19 14:56:10 EST 2022,3,3,0
Tue Jul 19 14:56:20 EST 2022,2,2,0
Tue Jul 19 14:56:30 EST 2022,2,2,0
Tue Jul 19 14:56:40 EST 2022,2,2,0
Tue Jul 19 14:56:50 EST 2022,2,2,0
Tue Jul 19 14:57:00 EST 2022,2,2,0
Tue Jul 19 14:57:10 EST 2022,1,1,0
Tue Jul 19 14:57:20 EST 2022,1,1,0
Tue Jul 19 14:57:30 EST 2022,2,2,0
Tue Jul 19 14:57:40 EST 2022,1,1,0
Tue Jul 19 14:57:50 EST 2022,1,1,0
Tue Jul 19 14:58:00 EST 2022,2,1,1
Tue Jul 19 14:58:10 EST 2022,4,4,0
Tue Jul 19 14:58:20 EST 2022,4,4,0
Tue Jul 19 14:58:30 EST 2022,4,4,0
Tue Jul 19 14:58:40 EST 2022,3,3,0
Tue Jul 19 14:58:50 EST 2022,4,3,1
Tue Jul 19 14:59:00 EST 2022,4,4,0
Tue Jul 19 14:59:10 EST 2022,4,4,0
Tue Jul 19 14:59:20 EST 2022,4,4,0
Tue Jul 19 14:59:30 EST 2022,2,2,0
Tue Jul 19 14:59:40 EST 2022,1,1,0
Tue Jul 19 14:59:50 EST 2022,1,1,0
Tue Jul 19 15:00:00 EST 2022,1,1,0
Tue Jul 19 15:00:10 EST 2022,1,1,0
Tue Jul 19 15:00:20 EST 2022,1,1,0
Tue Jul 19 15:00:30 EST 2022,1,1,0
Tue Jul 19 15:00:40 EST 2022,1,1,0
Tue Jul 19 15:00:50 EST 2022,1,1,0
Tue Jul 19 15:01:00 EST 2022,1,1,0
Tue Jul 19 15:01:11 EST 2022,1,1,0
Tue Jul 19 15:01:21 EST 2022,1,1,0
Tue Jul 19 15:01:31 EST 2022,1,1,0
Tue Jul 19 15:01:41 EST 2022,1,1,0
Tue Jul 19 15:01:51 EST 2022,1,1,0
Tue Jul 19 15:02:01 EST 2022,1,1,0
Tue Jul 19 15:02:11 EST 2022,2,1,1
Tue Jul 19 15:02:21 EST 2022,1,0,1
Tue Jul 19 15:02:31 EST 2022,0,0,0
Tue Jul 19 15:02:41 EST 2022,0,0,0
Tue Jul 19 15:02:51 EST 2022,0,0,0
Tue Jul 19 15:03:01 EST 2022,0,0,0
Tue Jul 19 15:03:11 EST 2022,0,0,0
Tue Jul 19 15:03:21 EST 2022,0,0,0
Tue Jul 19 15:03:31 EST 2022,1,0,1
Tue Jul 19 15:03:41 EST 2022,1,1,0
Tue Jul 19 15:03:51 EST 2022,1,1,0
Tue Jul 19 15:04:01 EST 2022,1,1,0
Tue Jul 19 15:04:11 EST 2022,1,1,0
Tue Jul 19 15:04:21 EST 2022,1,1,0
Tue Jul 19 15:04:31 EST 2022,1,1,0
Tue Jul 19 15:04:41 EST 2022,1,1,0
Tue Jul 19 15:04:51 EST 2022,1,1,0
Tue Jul 19 15:05:01 EST 2022,1,1,0
Tue Jul 19 15:05:11 EST 2022,1,1,0
Tue Jul 19 15:05:21 EST 2022,1,1,0
Tue Jul 19 15:05:31 EST 2022,3,3,0
Tue Jul 19 15:05:41 EST 2022,4,3,1
Tue Jul 19 15:05:51 EST 2022,5,4,1
Tue Jul 19 15:06:01 EST 2022,5,5,0
Tue Jul 19 15:06:11 EST 2022,5,5,0
Tue Jul 19 15:06:21 EST 2022,5,5,0
Tue Jul 19 15:06:31 EST 2022,5,4,1
Tue Jul 19 15:06:41 EST 2022,7,4,3
Tue Jul 19 15:06:51 EST 2022,6,3,3
Tue Jul 19 15:07:01 EST 2022,3,1,2
Tue Jul 19 15:07:11 EST 2022,3,3,0
Tue Jul 19 15:07:21 EST 2022,3,3,0
Tue Jul 19 15:07:31 EST 2022,3,3,0
Tue Jul 19 15:07:41 EST 2022,3,2,1
Tue Jul 19 15:07:51 EST 2022,3,2,1
Tue Jul 19 15:08:01 EST 2022,2,0,2
Tue Jul 19 15:08:11 EST 2022,3,2,1
Tue Jul 19 15:08:21 EST 2022,3,3,0
Tue Jul 19 15:08:31 EST 2022,3,3,0
Tue Jul 19 15:08:41 EST 2022,2,2,0
Tue Jul 19 15:08:51 EST 2022,2,2,0
Tue Jul 19 15:09:01 EST 2022,2,2,0
Tue Jul 19 15:09:11 EST 2022,2,2,0
Tue Jul 19 15:09:21 EST 2022,2,2,0
Tue Jul 19 15:09:31 EST 2022,2,2,0
Tue Jul 19 15:09:41 EST 2022,0,0,0
Tue Jul 19 15:09:51 EST 2022,1,0,1
Tue Jul 19 15:10:01 EST 2022,2,0,2
Tue Jul 19 15:10:11 EST 2022,2,2,0
Tue Jul 19 15:10:21 EST 2022,3,3,0
Tue Jul 19 15:10:32 EST 2022,4,3,1
Tue Jul 19 15:10:42 EST 2022,4,4,0
Tue Jul 19 15:10:52 EST 2022,4,4,0
Tue Jul 19 15:11:02 EST 2022,4,4,0
Tue Jul 19 15:11:12 EST 2022,3,3,0
Tue Jul 19 15:11:22 EST 2022,2,2,0
Tue Jul 19 15:11:32 EST 2022,3,2,1
Tue Jul 19 15:11:42 EST 2022,3,3,0
Tue Jul 19 15:11:52 EST 2022,3,3,0
Tue Jul 19 15:12:02 EST 2022,3,3,0
Tue Jul 19 15:12:12 EST 2022,3,3,0
Tue Jul 19 15:12:22 EST 2022,3,3,0
Tue Jul 19 15:12:32 EST 2022,3,3,0
Tue Jul 19 15:12:42 EST 2022,3,3,0
Tue Jul 19 15:12:52 EST 2022,3,3,0
Tue Jul 19 15:13:02 EST 2022,4,3,1
Tue Jul 19 15:13:12 EST 2022,4,2,2
Tue Jul 19 15:13:22 EST 2022,4,3,1
Tue Jul 19 15:13:32 EST 2022,3,3,0
Tue Jul 19 15:13:42 EST 2022,2,2,0
Tue Jul 19 15:13:52 EST 2022,2,2,0
Tue Jul 19 15:14:02 EST 2022,1,1,0
Tue Jul 19 15:14:12 EST 2022,2,1,1
Tue Jul 19 15:14:22 EST 2022,2,2,0
Tue Jul 19 15:14:32 EST 2022,2,2,0
Tue Jul 19 15:14:42 EST 2022,2,2,0
Tue Jul 19 15:14:52 EST 2022,1,1,0
Tue Jul 19 15:15:02 EST 2022,1,1,0
Tue Jul 19 15:15:12 EST 2022,1,1,0
Tue Jul 19 15:15:22 EST 2022,0,0,0
Tue Jul 19 15:15:32 EST 2022,1,0,1
Tue Jul 19 15:15:42 EST 2022,1,0,1
Tue Jul 19 15:15:52 EST 2022,3,2,1
Tue Jul 19 15:16:02 EST 2022,3,3,0
Tue Jul 19 15:16:12 EST 2022,3,3,0
Tue Jul 19 15:16:22 EST 2022,3,3,0
Tue Jul 19 15:16:32 EST 2022,0,0,0
Tue Jul 19 15:16:42 EST 2022,0,0,0
Tue Jul 19 15:16:52 EST 2022,0,0,0
Tue Jul 19 15:17:02 EST 2022,0,0,0
Tue Jul 19 15:17:12 EST 2022,0,0,0
Tue Jul 19 15:17:22 EST 2022,0,0,0
Tue Jul 19 15:17:32 EST 2022,0,0,0
Tue Jul 19 15:17:42 EST 2022,0,0,0
Tue Jul 19 15:17:52 EST 2022,1,0,1
Tue Jul 19 15:18:02 EST 2022,1,0,1
Tue Jul 19 15:18:12 EST 2022,1,0,1
Tue Jul 19 15:18:22 EST 2022,0,0,0
Tue Jul 19 15:18:32 EST 2022,0,0,0
Tue Jul 19 15:18:42 EST 2022,1,0,1
Tue Jul 19 15:18:52 EST 2022,1,0,1
Tue Jul 19 15:19:02 EST 2022,0,0,0
Tue Jul 19 15:19:12 EST 2022,0,0,0
Tue Jul 19 15:19:22 EST 2022,0,0,0
Tue Jul 19 15:19:32 EST 2022,0,0,0
Tue Jul 19 15:19:42 EST 2022,1,0,1
Tue Jul 19 15:19:53 EST 2022,1,1,0
Tue Jul 19 15:20:03 EST 2022,1,1,0
Tue Jul 19 15:20:13 EST 2022,1,1,0
Tue Jul 19 15:20:23 EST 2022,1,1,0
Tue Jul 19 15:20:33 EST 2022,1,1,0
Tue Jul 19 15:20:43 EST 2022,1,1,0
Tue Jul 19 15:20:53 EST 2022,1,1,0
Tue Jul 19 15:21:03 EST 2022,1,1,0
Tue Jul 19 15:21:13 EST 2022,2,1,1
Tue Jul 19 15:21:23 EST 2022,2,2,0
Tue Jul 19 15:21:33 EST 2022,4,2,2
Tue Jul 19 15:21:43 EST 2022,3,3,0
Tue Jul 19 15:21:53 EST 2022,3,2,1
Tue Jul 19 15:22:03 EST 2022,4,4,0
Tue Jul 19 15:22:13 EST 2022,4,4,0
Tue Jul 19 15:22:23 EST 2022,3,3,0
Tue Jul 19 15:22:33 EST 2022,3,3,0
Tue Jul 19 15:22:43 EST 2022,3,3,0
Tue Jul 19 15:22:53 EST 2022,3,3,0
Tue Jul 19 15:23:03 EST 2022,2,2,0
Tue Jul 19 15:23:13 EST 2022,3,2,1
Tue Jul 19 15:23:23 EST 2022,4,3,1
Tue Jul 19 15:23:33 EST 2022,5,3,2
Tue Jul 19 15:23:43 EST 2022,5,3,2
Tue Jul 19 15:23:53 EST 2022,6,3,3
Tue Jul 19 15:24:03 EST 2022,7,5,2
Tue Jul 19 15:24:13 EST 2022,5,5,0
Tue Jul 19 15:24:23 EST 2022,6,5,1
Tue Jul 19 15:24:33 EST 2022,6,5,1
Tue Jul 19 15:24:43 EST 2022,6,5,1
Tue Jul 19 15:24:53 EST 2022,6,6,0
Tue Jul 19 15:25:03 EST 2022,5,5,0
Tue Jul 19 15:25:13 EST 2022,5,5,0
Tue Jul 19 15:25:23 EST 2022,4,4,0
Tue Jul 19 15:25:33 EST 2022,4,4,0
Tue Jul 19 15:25:43 EST 2022,4,4,0
Tue Jul 19 15:25:53 EST 2022,4,4,0
Tue Jul 19 15:26:03 EST 2022,4,4,0
Tue Jul 19 15:26:13 EST 2022,4,4,0
Tue Jul 19 15:26:23 EST 2022,4,4,0
Tue Jul 19 15:26:33 EST 2022,4,4,0
Tue Jul 19 15:26:43 EST 2022,4,4,0
Tue Jul 19 15:26:53 EST 2022,4,4,0
Tue Jul 19 15:27:03 EST 2022,4,4,0
Tue Jul 19 15:27:13 EST 2022,4,4,0
Tue Jul 19 15:27:23 EST 2022,4,4,0
Tue Jul 19 15:27:33 EST 2022,4,4,0
Tue Jul 19 15:27:43 EST 2022,3,3,0
Tue Jul 19 15:27:53 EST 2022,3,3,0
Tue Jul 19 15:28:03 EST 2022,4,4,0
Tue Jul 19 15:28:13 EST 2022,4,4,0
Tue Jul 19 15:28:23 EST 2022,4,4,0
Tue Jul 19 15:28:33 EST 2022,4,4,0
Tue Jul 19 15:28:43 EST 2022,2,2,0
Tue Jul 19 15:28:53 EST 2022,4,4,0
Tue Jul 19 15:29:03 EST 2022,4,4,0
Tue Jul 19 15:29:13 EST 2022,4,4,0
Tue Jul 19 15:29:24 EST 2022,3,3,0
Tue Jul 19 15:29:34 EST 2022,3,3,0
Tue Jul 19 15:29:44 EST 2022,3,3,0
Tue Jul 19 15:29:54 EST 2022,3,3,0
Tue Jul 19 15:30:04 EST 2022,3,3,0
Tue Jul 19 15:30:14 EST 2022,3,3,0
Tue Jul 19 15:30:24 EST 2022,3,3,0
Tue Jul 19 15:30:34 EST 2022,1,1,0
Tue Jul 19 15:30:44 EST 2022,1,1,0
Tue Jul 19 15:30:54 EST 2022,1,1,0
Tue Jul 19 15:31:04 EST 2022,1,1,0
Tue Jul 19 15:31:14 EST 2022,2,2,0
Tue Jul 19 15:31:24 EST 2022,2,2,0
Tue Jul 19 15:31:34 EST 2022,2,2,0
Tue Jul 19 15:31:44 EST 2022,2,2,0
Tue Jul 19 15:31:54 EST 2022,1,1,0
Tue Jul 19 15:32:04 EST 2022,1,1,0
Tue Jul 19 15:32:14 EST 2022,1,1,0
Tue Jul 19 15:32:24 EST 2022,1,1,0
Tue Jul 19 15:32:34 EST 2022,2,1,1
Tue Jul 19 15:32:44 EST 2022,1,1,0
Tue Jul 19 15:32:54 EST 2022,1,1,0
Tue Jul 19 15:33:04 EST 2022,1,1,0
Tue Jul 19 15:33:14 EST 2022,1,1,0
Tue Jul 19 15:33:24 EST 2022,1,1,0
Tue Jul 19 15:33:34 EST 2022,1,1,0
Tue Jul 19 15:33:44 EST 2022,1,1,0
Tue Jul 19 15:33:54 EST 2022,1,1,0
Tue Jul 19 15:34:04 EST 2022,1,1,0
Tue Jul 19 15:34:14 EST 2022,3,3,0
Tue Jul 19 15:34:24 EST 2022,3,3,0
Tue Jul 19 15:34:34 EST 2022,3,3,0
Tue Jul 19 15:34:44 EST 2022,3,3,0
Tue Jul 19 15:34:54 EST 2022,3,3,0
Tue Jul 19 15:35:04 EST 2022,1,1,0
Tue Jul 19 15:35:14 EST 2022,1,1,0
Tue Jul 19 15:35:24 EST 2022,1,1,0
Tue Jul 19 15:35:34 EST 2022,1,1,0
Tue Jul 19 15:35:44 EST 2022,1,1,0
Tue Jul 19 15:35:54 EST 2022,1,1,0
Tue Jul 19 15:36:04 EST 2022,0,0,0
Tue Jul 19 15:36:14 EST 2022,1,0,1
Tue Jul 19 15:36:24 EST 2022,1,0,1
Tue Jul 19 15:36:34 EST 2022,1,0,1
Tue Jul 19 15:36:44 EST 2022,1,1,0
Tue Jul 19 15:36:54 EST 2022,0,0,0
Tue Jul 19 15:37:04 EST 2022,1,0,1
Tue Jul 19 15:37:14 EST 2022,1,0,1
Tue Jul 19 15:37:24 EST 2022,1,0,1
Tue Jul 19 15:37:34 EST 2022,0,0,0
Tue Jul 19 15:37:44 EST 2022,0,0,0
Tue Jul 19 15:37:54 EST 2022,0,0,0
Tue Jul 19 15:38:04 EST 2022,1,0,1
Tue Jul 19 15:38:14 EST 2022,1,0,1
Tue Jul 19 15:38:24 EST 2022,1,0,1
Tue Jul 19 15:38:34 EST 2022,2,2,0
Tue Jul 19 15:38:44 EST 2022,3,3,0
Tue Jul 19 15:38:54 EST 2022,2,1,1
Tue Jul 19 15:39:05 EST 2022,2,1,1
Tue Jul 19 15:39:15 EST 2022,2,2,0
Tue Jul 19 15:39:25 EST 2022,5,4,1
Tue Jul 19 15:39:35 EST 2022,5,4,1
Tue Jul 19 15:39:45 EST 2022,2,1,1
Tue Jul 19 15:39:55 EST 2022,1,1,0
Tue Jul 19 15:40:05 EST 2022,0,0,0
Tue Jul 19 15:40:15 EST 2022,0,0,0
Tue Jul 19 15:40:25 EST 2022,0,0,0
Tue Jul 19 15:40:35 EST 2022,0,0,0
Tue Jul 19 15:40:45 EST 2022,0,0,0
Tue Jul 19 15:40:55 EST 2022,0,0,0
Tue Jul 19 15:41:05 EST 2022,0,0,0
Tue Jul 19 15:41:15 EST 2022,0,0,0
Tue Jul 19 15:41:25 EST 2022,0,0,0
Tue Jul 19 15:41:35 EST 2022,0,0,0
Tue Jul 19 15:41:45 EST 2022,0,0,0
Tue Jul 19 15:41:55 EST 2022,0,0,0
Tue Jul 19 15:42:05 EST 2022,0,0,0
Tue Jul 19 15:42:15 EST 2022,0,0,0
Tue Jul 19 15:42:25 EST 2022,0,0,0
Tue Jul 19 15:42:35 EST 2022,0,0,0
Tue Jul 19 15:42:45 EST 2022,0,0,0
Tue Jul 19 15:42:55 EST 2022,0,0,0
Tue Jul 19 15:43:05 EST 2022,0,0,0
Tue Jul 19 15:43:15 EST 2022,1,0,1
Tue Jul 19 15:43:25 EST 2022,1,0,1
Tue Jul 19 15:43:35 EST 2022,1,0,1
Tue Jul 19 15:43:45 EST 2022,0,0,0
Tue Jul 19 15:43:55 EST 2022,0,0,0
Tue Jul 19 15:44:05 EST 2022,0,0,0
Tue Jul 19 15:44:15 EST 2022,0,0,0
Tue Jul 19 15:44:25 EST 2022,0,0,0
Tue Jul 19 15:44:35 EST 2022,0,0,0
